accx_mean,accy_mean,accz_mean,gyrx_mean,gyry_mean,gyrz_mean,accx_var,accy_var,accz_var,gyrx_var,gyry_var,gyrz_var,accx_max,accy_max,accz_max,gyrx_max,gyry_max,gyrz_max,accx_min,accy_min,accz_min,gyrx_min,gyry_min,gyrz_min,accn_max_fq,accn_max_peak,gyrn_max_fq,gyrn_max_peak
4983.695,1402.72,-8685.03,13.535,299.375,10.18,19106.991974999997,1238.5315999999998,15599.189100000009,4123.048775,141523.304375,6731.457600000003,5262,1501,-8381,188,1232,163,4662,1300,-9013,-141,-486,-153,6.299212598425197,61.08463268516225,7.874015748031496,154.11424739877876
4848.97,1483.395,-8761.96,21.745,135.635,-6.155,4941.5091,1044.2289749999998,7303.708399999998,2408.729975000001,56169.32177500002,3070.700975000004,5055,1574,-8491,188,714,151,4652,1383,-9111,-122,-608,-171,9.448818897637796,46.92451057327496,3.1496062992125986,100.19048691466664
5011.82,1451.225,-8667.06,25.63,92.97,-28.475,4708.1376000000055,904.0243749999992,11374.906399999994,3929.643100000004,167390.58910000013,5562.779375000004,5136,1554,-8393,200,1610,242,4760,1386,-8967,-165,-718,-232,7.874015748031496,76.70376711406365,1.5748031496062993,293.19186759571534
3313.615,1358.305,-9439.905,56.62,5.095,-59.11,17662.526774999988,3266.961974999998,20602.695974999995,4398.275600000001,199366.64597499993,12547.937900000003,3680,1564,-9157,242,1171,187,3007,1227,-9836,-86,-1194,-476,7.874015748031496,134.29323423033298,1.5748031496062993,266.8391534282313
4161.915,1401.785,-9094.045,1.625,-18.28,2.93,33864.927775000004,4073.0887749999993,24681.482975000003,6407.914375,753269.0016000001,14403.7551,4542,1713,-8689,273,1348,401,3705,1217,-9509,-165,-2572,-373,7.874015748031496,62.9505613942465,1.5748031496062993,384.1938456080219
4544.27,1245.57,-8966.77,-41.96,-396.33,221.61,39302.48709999996,18456.6051,30563.307099999998,52070.75840000002,303361.8311,256401.18789999982,5402,1398,-8581,456,988,1590,4176,815,-9707,-580,-1932,-196,7.874015748031496,176.23019638826239,3.1496062992125986,487.8463233486703
4654.84,1316.695,-8888.95,9.66,284.585,-19.265,20334.054399999997,1281.081975,13409.417500000003,3840.2144,99570.30277500002,4723.604774999999,5004,1418,-8547,181,927,120,4354,1191,-9223,-116,-413,-232,7.874015748031496,50.750094113222374,1.5748031496062993,214.63909145025158
4753.845,1359.495,-8821.2,29.95,-69.17,-50.85,13198.450975000002,4274.909975000001,26550.990000000023,3780.557499999995,305646.9111000001,9078.037500000011,5214,1569,-8217,200,2189,242,4542,1166,-9353,-196,-1200,-299,11.023622047244094,110.26422514199592,1.5748031496062993,285.79484732916063
3133.635,1225.025,-9511.07,8.13,268.465,13.96,41170.84177499998,2292.4543749999984,82149.08509999998,8353.3731,1581262.248775001,22519.02839999999,3724,1374,-8725,188,2897,413,2716,1108,-10459,-190,-3639,-299,7.874015748031496,295.3824455926489,7.874015748031496,433.34104959602297
4020.89,1254.85,-9193.555,20.08,-20.745,-17.675,67168.7179,1916.0674999999987,23187.506974999993,4195.163600000003,290671.2799749996,16634.879375000026,4672,1361,-8840,255,1311,187,3617,1122,-9555,-122,-1358,-342,3.1496062992125986,131.7702459498943,1.5748031496062993,223.62830321117005
3204.32,1257.445,-9517.165,22.885,261.625,-7.23,83752.99760000003,2376.566975,23061.53777500002,4551.231775000004,525422.234375,16686.937100000003,3883,1442,-9177,181,2220,334,2589,1144,-9934,-196,-2029,-366,3.1496062992125986,199.39300775385803,3.1496062992125986,372.35162098708133
4261.915,1302.795,-9075.155,40.605,102.135,-24.97,5535.287774999999,1171.4429750000002,6385.780975000001,2398.748975,96505.41677499999,8696.719099999995,4464,1398,-8759,163,872,303,4042,1169,-9253,-98,-480,-257,9.448818897637796,27.17375839648745,1.5748031496062993,54.06089769743185
4533.6,1332.31,-8944.285,30.125,-47.115,-18.36,3746.139999999995,1581.053900000001,5497.853775,2178.089375,38926.70177499997,3477.970400000001,4767,1464,-8777,175,354,133,4381,1178,-9128,-80,-529,-208,11.023622047244094,47.39777091012536,11.023622047244094,97.43322817713572
4001.61,1267.55,-9206.42,-1.645,296.495,14.585,33523.61789999999,2281.8475000000017,13589.393599999989,3511.118974999999,252820.03997500002,9100.932774999997,4420,1374,-8796,212,1714,218,3551,1156,-9438,-141,-810,-208,6.299212598425197,74.00868137156154,1.5748031496062993,168.07729623278297
3789.485,1320.21,-9267.7,10.91,-272.205,9.41,167808.7897750001,5222.3958999999995,133478.72999999998,12901.081900000005,3491975.1129749953,65932.81190000003,4410,1611,-8313,261,2817,1072,3019,1115,-10261,-476,-6999,-464,7.874015748031496,277.5753189540773,1.5748031496062993,1452.716283141688
4377.55,1332.225,-9000.575,22.185,527.625,-39.705,92443.06750000002,1714.0343749999984,29557.49437499998,2798.880775000002,275958.564375,7058.757974999995,4799,1476,-8720,206,1915,127,3737,1195,-9502,-68,-462,-312,6.299212598425197,114.17888367630687,6.299212598425197,392.1459652390316
4590.945,1388.845,-8895.13,11.775,314.255,-33.045,40391.45197500002,1663.910974999998,28770.943100000004,3641.974375000005,233173.61997500004,8090.092975000014,5162,1508,-8342,169,1494,200,4176,1286,-9316,-147,-724,-336,7.874015748031496,111.97035372443234,9.448818897637796,290.06169867161293
4507.28,1241.56,-8974.415,38.825,239.285,-32.155,17704.3416,1304.1764000000005,8093.692774999995,3094.174375000002,57257.393775,4586.130975,4869,1327,-8723,139,952,127,4257,1134,-9189,-129,-200,-177,3.1496062992125986,49.3891888789724,1.5748031496062993,95.49700460258225
4822.85,1158.925,-8838.85,13.48,-15.86,-33.735,176284.30749999994,10365.699375,241308.47749999995,12205.199599999998,2235245.3904000004,37202.21477500001,5765,1347,-7382,334,2421,395,4015,861,-9943,-257,-4822,-690,6.299212598425197,379.813663903292,3.1496062992125986,990.9605544809741
4488.98,1198.485,-8975.16,-109.035,-139.135,-25.69,42579.80960000001,21695.029775000006,124182.55440000011,49978.793775,1181936.876774999,67163.57389999994,4894,1488,-7617,236,3299,663,3944,841,-9870,-665,-3736,-574,7.874015748031496,363.3029750175665,1.5748031496062993,735.5431559847843
4479.3,1106.705,-8989.11,61.885,-444.785,-81.84,54061.76999999999,2090.637974999999,52315.11790000002,6434.261775000001,1049973.088775,23025.734400000005,4840,1244,-8415,352,586,194,3658,932,-9980,-104,-4523,-635,9.448818897637796,68.38065055914596,3.1496062992125986,305.67214554740235
4583.92,1103.785,-8953.855,22.315,26.765,-43.795,6529.193599999996,1576.0487750000007,8698.163974999998,2955.825774999998,80715.55977500003,11055.022975000007,4852,1198,-8718,181,634,169,4218,988,-9262,-92,-718,-397,7.874015748031496,57.38957576424151,3.1496062992125986,189.76086864331322
